code,date,p2b,cur_tmv,cur_cmv
601857.SH,20110831,1.856,180824726.1,159583812.9
601866.SH,20110831,1.2942,3668501.25,2417317.225
601872.SH,20110831,1.2352,1187955.597,1187955.597
601877.SH,20110831,4.17,1745685.0,504912.1397
601880.SH,20110831,1.1796,1451728.0,249876.96
601886.SH,20110831,3.797,1484000.0,233200.0
601888.SH,20110831,5.8884,2560800.0,640200.0
601890.SH,20110831,2.119,581256.0,145314.0
601898.SH,20110831,1.6777,12953714.14,8799816.699
601899.SH,20110831,5.0454,11691212.52,8470838.756
601901.SH,20110831,2.5371,3684400.0,498300.0
601918.SH,20110831,2.9936,2155700.855,2155700.855
601919.SH,20110831,1.642,7120743.227,5210737.352
601933.SH,20110831,5.5451,2229213.7,319330.0
601939.SH,20110831,1.5643,114755038.7,4403488.841
601958.SH,20110831,4.3183,5627198.074,5626072.166
601988.SH,20110831,1.2502,83744196.9,58657513.98
601989.SH,20110831,2.961,11257464.74,2609500.0
601991.SH,20110831,1.7021,6508608.376,4398242.04
601992.SH,20110831,3.0567,5615979.286,414443.808
601998.SH,20110831,1.2978,20867147.86,14134332.61
601999.SH,20110831,2.8007,452300.9687,452300.9687
