<portfolio>,Portfolio2,,,,
<portfolio owner>,,,,,
<description>,,,,,
<store by value>,No,,,,
<validate>,Yes,,,,
<ID AS OF>,Today,,,,
<portfolio value>,10000000,,,,
<portfolio currency>,CNY,,,,
<base currency>,CNY,,,,
<date>,<portfolio>,<CODE_CN>,<TICKER_US>,<ISIN>,<weight>
20130301,,600980.SH,,,0.120488637
20130301,,300006.SZ,,,0.120435074
20130301,,300122.SZ,,,0.120342724
20130301,,000590.SZ,,,0.11984773
20130301,,000607.SZ,,,0.119548517
20130301,,002036.SZ,,,0.119373053
20130301,,002200.SZ,,,0.119105239
20130301,,002241.SZ,,,0.118988878
20130301,,600647.SH,,,0.117919469
20130301,,002063.SZ,,,0.117526059
20130301,,600331.SH,,,0.117446638
20130301,,600127.SH,,,0.117343207
20130301,,300298.SZ,,,0.117308114
20130301,,000862.SZ,,,0.116425251
20130301,,600359.SH,,,0.115784344
20130301,,300021.SZ,,,0.115082486
20130301,,600161.SH,,,0.114509918
20130301,,000078.SZ,,,0.114384323
20130301,,000587.SZ,,,0.114094345
20130301,,002635.SZ,,,0.113966902
20130301,,002292.SZ,,,0.113889328
20130301,,002168.SZ,,,0.113606738
20130301,,002104.SZ,,,0.113235493
20130301,,002400.SZ,,,0.112999077
20130301,,300238.SZ,,,0.11273311
20130301,,600038.SH,,,0.112574269
20130301,,002428.SZ,,,0.112313843
20130301,,600184.SH,,,0.112044182
20130301,,300326.SZ,,,0.111780061
20130301,,300273.SZ,,,0.111741275
20130301,,000695.SZ,,,0.111395887
20130301,,300244.SZ,,,0.11122781
20130301,,002145.SZ,,,0.110629384
20130301,,300101.SZ,,,0.110173177
20130301,,600200.SH,,,0.110102991
20130301,,600209.SH,,,0.110053122
20130301,,600311.SH,,,0.109667101
20130301,,002646.SZ,,,0.109554434
20130301,,002421.SZ,,,0.109390052
20130301,,000999.SZ,,,0.109366041
20130301,,300015.SZ,,,0.109085298
20130301,,600251.SH,,,0.109026194
20130301,,000518.SZ,,,0.108854423
20130301,,002475.SZ,,,0.108509036
20130301,,600990.SH,,,0.108215364
20130301,,002450.SZ,,,0.108002959
20130301,,300187.SZ,,,0.107376828
20130301,,000028.SZ,,,0.107295561
20130301,,600113.SH,,,0.107251233
20130301,,000869.SZ,,,0.106891069
20130301,,000586.SZ,,,0.106802413
20130301,,300204.SZ,,,0.10674331
20130301,,600570.SH,,,0.106739616
20130601,,000892.SZ,,,9.200246629
20130601,,600892.SH,,,7.338395922
20130601,,600771.SH,,,5.263145134
20130601,,000673.SZ,,,4.102775552
20130601,,600645.SH,,,2.036149531
20130601,,600766.SH,,,1.917804322
20130601,,600681.SH,,,1.800419729
20130601,,000971.SZ,,,1.795265651
20130601,,600083.SH,,,1.727616066
20130601,,000010.SZ,,,1.585985138
20130601,,600800.SH,,,1.316134969
20130601,,600610.SH,,,1.193242994
20130601,,600538.SH,,,1.191019259
20130601,,600678.SH,,,1.127777888
20130601,,600217.SH,,,1.059384749
20130601,,600793.SH,,,0.995023428
20130601,,600265.SH,,,0.89399703
20130601,,000557.SZ,,,0.816187075
20130601,,600715.SH,,,0.777598455
20130601,,000613.SZ,,,0.732043054
20130601,,600847.SH,,,0.71162533
20130601,,000605.SZ,,,0.635415634
20130601,,000068.SZ,,,0.610538894
20130601,,600876.SH,,,0.60909335
20130601,,600870.SH,,,0.575400181
20130601,,000757.SZ,,,0.562427236
20130601,,600259.SH,,,0.535830161
20130601,,600751.SH,,,0.527611808
20130601,,000156.SZ,,,0.499578426
20130601,,600076.SH,,,0.497964312
20130601,,000760.SZ,,,0.478084626
20130601,,600656.SH,,,0.471708995
20130601,,600671.SH,,,0.467993532
20130601,,600817.SH,,,0.453316417
20130601,,000670.SZ,,,0.434556681
20130601,,000049.SZ,,,0.430820436
20130601,,000820.SZ,,,0.41452459
20130601,,000403.SZ,,,0.406774999
20130601,,000034.SZ,,,0.388920459
20130601,,002653.SZ,,,0.385530591
20130601,,600890.SH,,,0.375628849
20130601,,600733.SH,,,0.371827947
20130601,,600419.SH,,,0.370322365
20130601,,000504.SZ,,,0.369197797
20130601,,002236.SZ,,,0.341487699
20130601,,600848.SH,,,0.33790386
20130601,,300228.SZ,,,0.329764019
20130601,,300315.SZ,,,0.3297594
20130601,,000007.SZ,,,0.324741564
20130601,,600275.SH,,,0.322199162
20130601,,600433.SH,,,0.320037774
20130601,,000018.SZ,,,0.319610577
20130601,,002353.SZ,,,0.318135014
20130601,,000902.SZ,,,0.314153997
20130601,,000691.SZ,,,0.308565794
20130601,,002038.SZ,,,0.307450462
20130601,,600988.SH,,,0.303000683
20130601,,300104.SZ,,,0.301781438
20130601,,002166.SZ,,,0.298352314
20130601,,000697.SZ,,,0.29657194
20130601,,002219.SZ,,,0.293983355
20130601,,000688.SZ,,,0.293611578
20130601,,000661.SZ,,,0.292540121
20130601,,000004.SZ,,,0.290635051
20130601,,600734.SH,,,0.290090086
20130601,,000503.SZ,,,0.286395407
20130601,,600613.SH,,,0.284658907
20130601,,600562.SH,,,0.282612978
20130601,,600753.SH,,,0.281931772
20130601,,300058.SZ,,,0.278809767
20130601,,000710.SZ,,,0.276322786
20130601,,600687.SH,,,0.276024902
20130601,,000633.SZ,,,0.27379193
20130601,,600200.SH,,,0.26811367
20130601,,300288.SZ,,,0.263712382
20130601,,002114.SZ,,,0.262897244
20130601,,000603.SZ,,,0.26268249
20130601,,000622.SZ,,,0.260380243
20130601,,300273.SZ,,,0.259659781
20130601,,600609.SH,,,0.256353042
20130601,,600818.SH,,,0.255124561
20130601,,600315.SH,,,0.253369588
20130601,,002262.SZ,,,0.251203582
20130601,,600763.SH,,,0.249654126
20130601,,600146.SH,,,0.247675163
20130601,,000408.SZ,,,0.247654381
20130601,,002113.SZ,,,0.246275803
20130601,,002151.SZ,,,0.246137253
20130601,,600535.SH,,,0.244924936
20130601,,600468.SH,,,0.244643217
20130601,,002310.SZ,,,0.242809732
20130601,,600436.SH,,,0.239209728
20130601,,600111.SH,,,0.238932627
20130601,,600856.SH,,,0.237136089
20130601,,002252.SZ,,,0.237039104
20130601,,002241.SZ,,,0.236600361
20130601,,300212.SZ,,,0.236297859
20130601,,000657.SZ,,,0.234697601
20130601,,600149.SH,,,0.229568923
20130601,,002140.SZ,,,0.227181237
20130601,,000681.SZ,,,0.227105034
20130601,,600781.SH,,,0.225310805
20130601,,000848.SZ,,,0.224527995
20130601,,600365.SH,,,0.224292459
20130601,,600145.SH,,,0.221313624
20130601,,600280.SH,,,0.220195983
20130601,,600816.SH,,,0.219200729
20130601,,002635.SZ,,,0.214937992
20130601,,600406.SH,,,0.214894118
20130601,,300133.SZ,,,0.214453065
20130601,,600422.SH,,,0.214376862
20130601,,300026.SZ,,,0.213173782
20130601,,600086.SH,,,0.212100016
20130601,,000585.SZ,,,0.212039977
20130601,,300146.SZ,,,0.210892318
20130601,,002022.SZ,,,0.210564415
20130601,,600462.SH,,,0.209920155
20130601,,000995.SZ,,,0.207564797
20130601,,000813.SZ,,,0.205860626
20130601,,300070.SZ,,,0.2043943
20130601,,600844.SH,,,0.204311169
20130601,,300202.SZ,,,0.204038687
20130601,,600478.SH,,,0.20198583
20130601,,002294.SZ,,,0.200713475
20130601,,300244.SZ,,,0.200297824
20130601,,000831.SZ,,,0.198171074
20130601,,002400.SZ,,,0.197282041
20130601,,000972.SZ,,,0.196547724
20130601,,600256.SH,,,0.196538487
20130601,,600877.SH,,,0.196139
20130601,,000048.SZ,,,0.195938101
20130601,,000538.SZ,,,0.195090634
20130601,,000963.SZ,,,0.194564142
20130601,,600136.SH,,,0.193829825
20130601,,600695.SH,,,0.193589671
20130601,,300090.SZ,,,0.191998649
20130601,,000750.SZ,,,0.191767732
20130601,,000790.SZ,,,0.191730785
20130601,,300262.SZ,,,0.191643036
20130601,,600213.SH,,,0.191425974
20130601,,000676.SZ,,,0.191365935
20130601,,002415.SZ,,,0.191049578
20130601,,000638.SZ,,,0.190620072
20130601,,002030.SZ,,,0.190509231
20130601,,000803.SZ,,,0.190393773
20130601,,002081.SZ,,,0.188925138
20130601,,300024.SZ,,,0.188430974
20130601,,000895.SZ,,,0.188343225
20130601,,600637.SH,,,0.187978376
20130601,,002223.SZ,,,0.187957593
20130601,,300347.SZ,,,0.187936811
20130601,,000737.SZ,,,0.187916028
20130601,,002456.SZ,,,0.186572088
20130601,,002273.SZ,,,0.18480326
20130601,,300355.SZ,,,0.184064325
20130601,,000536.SZ,,,0.183752586
20130601,,600557.SH,,,0.182625709
20130601,,002450.SZ,,,0.182207748
20130601,,000628.SZ,,,0.181750531
20130601,,600614.SH,,,0.181353353
20130601,,300251.SZ,,,0.181198639
20130601,,600331.SH,,,0.180563616
20130601,,600728.SH,,,0.178593889
20130601,,600179.SH,,,0.177995813
20130601,,000025.SZ,,,0.177016723
20130601,,002198.SZ,,,0.176878173
20130601,,600209.SH,,,0.175949884
20130601,,002344.SZ,,,0.175718967
20130601,,000430.SZ,,,0.17543032
20130601,,000409.SZ,,,0.175086253
20130601,,300298.SZ,,,0.174314988
20130601,,300054.SZ,,,0.173922429
20130601,,300253.SZ,,,0.173160401
20130601,,000788.SZ,,,0.173077271
20130601,,300027.SZ,,,0.173070343
20130601,,600490.SH,,,0.1721282
20130601,,000546.SZ,,,0.172028905
20130601,,600392.SH,,,0.171774896
20130601,,002200.SZ,,,0.171026724
20130601,,000050.SZ,,,0.170934357
20130601,,002292.SZ,,,0.170578744
20130601,,600085.SH,,,0.170107672
20130601,,600867.SH,,,0.170008377
20130601,,600305.SH,,,0.16997374
20130601,,600860.SH,,,0.169484195
20130601,,002095.SZ,,,0.168805297
20130601,,600389.SH,,,0.168585926
20130601,,600850.SH,,,0.168578998
20130601,,000795.SZ,,,0.168454303
20130601,,000519.SZ,,,0.168313443
20130601,,300101.SZ,,,0.167657637
20130601,,000567.SZ,,,0.166630055
20130601,,300239.SZ,,,0.166468412
20130601,,000996.SZ,,,0.165362318
20130601,,000505.SZ,,,0.165274569
20130601,,600372.SH,,,0.165163729
20130601,,300234.SZ,,,0.165105999
20130601,,300334.SZ,,,0.165052888
20130601,,300122.SZ,,,0.164484831
20130601,,600118.SH,,,0.163702021
20130601,,002378.SZ,,,0.163658147
20130601,,300227.SZ,,,0.163233259
20130601,,600272.SH,,,0.16303236
20130601,,000595.SZ,,,0.162302661
20130601,,000038.SZ,,,0.161826971
20130601,,600276.SH,,,0.161164238
20130601,,600747.SH,,,0.16107418
20130601,,002230.SZ,,,0.15919913
20130601,,600559.SH,,,0.158485595
20130601,,000915.SZ,,,0.158171547
20130601,,600211.SH,,,0.158104581
20130601,,600768.SH,,,0.157753587
20130601,,002428.SZ,,,0.157543452
20130601,,600647.SH,,,0.1558693
20130601,,300020.SZ,,,0.155384373
20130601,,600193.SH,,,0.155301243
20130601,,300005.SZ,,,0.154368336
20130601,,300072.SZ,,,0.154310607
20130601,,600594.SH,,,0.154051979
20130601,,300182.SZ,,,0.153627091
20130601,,000020.SZ,,,0.153578599
20130601,,300113.SZ,,,0.153440048
20130601,,000998.SZ,,,0.151696621
20130601,,002104.SZ,,,0.151257878
20130601,,300197.SZ,,,0.150073271
20130601,,600455.SH,,,0.149990141
20130601,,000852.SZ,,,0.149962431
20130601,,002168.SZ,,,0.148796298
20130601,,300204.SZ,,,0.14783799
20130601,,300009.SZ,,,0.147752551
20130601,,002466.SZ,,,0.147387701
20130601,,002287.SZ,,,0.146891228
20130601,,000819.SZ,,,0.146394756
20130601,,002174.SZ,,,0.145831317
20130601,,000826.SZ,,,0.145378719
20130601,,002447.SZ,,,0.14490072
20130601,,002041.SZ,,,0.144769097
20130601,,300014.SZ,,,0.14428417
20130601,,000423.SZ,,,0.143792316
20130601,,600250.SH,,,0.143734586
20130601,,300287.SZ,,,0.143632983
20130601,,603000.SH,,,0.143189621
20130601,,300326.SZ,,,0.143060307
20130601,,600340.SH,,,0.143034906
20130601,,600692.SH,,,0.142917139
20130601,,600570.SH,,,0.142785516
20130601,,000921.SZ,,,0.142446067
20130601,,600714.SH,,,0.142011942
20130901,,000892.SZ,,,7.929531013
20130901,,000971.SZ,,,7.146816646
20130901,,000673.SZ,,,5.429023359
20130901,,600265.SH,,,4.790978433
20130901,,600892.SH,,,3.627292319
20130901,,600771.SH,,,2.695849101
20130901,,600766.SH,,,1.905977233
20130901,,600681.SH,,,1.657264341
20130901,,600083.SH,,,1.541300076
20130901,,600538.SH,,,1.492174838
20130901,,600645.SH,,,1.40557865
20130901,,600610.SH,,,1.319665864
20130901,,600800.SH,,,1.216207861
20130901,,600217.SH,,,1.036240689
20130901,,600678.SH,,,0.973800496
20130901,,600793.SH,,,0.956845284
20130901,,600751.SH,,,0.860198525
20130901,,000557.SZ,,,0.809808992
20130901,,000156.SZ,,,0.713501657
20130901,,600876.SH,,,0.693616926
20130901,,600847.SH,,,0.677989793
20130901,,600715.SH,,,0.676764225
20130901,,000605.SZ,,,0.658198461
20130901,,000068.SZ,,,0.610084659
20130901,,600259.SH,,,0.590707924
20130901,,000613.SZ,,,0.54746678
20130901,,000049.SZ,,,0.532584555
20130901,,000603.SZ,,,0.527329191
20130901,,600076.SH,,,0.490400407
20130901,,600671.SH,,,0.4755888
20130901,,000757.SZ,,,0.426130973
20130901,,000760.SZ,,,0.424199222
20130901,,600419.SH,,,0.409465068
20130901,,300104.SZ,,,0.40664945
20130901,,600656.SH,,,0.405956936
20130901,,000504.SZ,,,0.395063502
20130901,,000681.SZ,,,0.393787818
20130901,,000034.SZ,,,0.378477328
20130901,,000403.SZ,,,0.375882677
20130901,,000670.SZ,,,0.36934935
20130901,,600817.SH,,,0.363551821
20130901,,600753.SH,,,0.359073257
20130901,,000007.SZ,,,0.354715428
20130901,,002653.SZ,,,0.347778895
20130901,,300288.SZ,,,0.344348215
20130901,,600870.SH,,,0.34362153
20130901,,000018.SZ,,,0.331894346
20130901,,002236.SZ,,,0.330946695
20130901,,000902.SZ,,,0.330687002
20130901,,000661.SZ,,,0.322914439
20130901,,600848.SH,,,0.314091715
20130901,,000820.SZ,,,0.311497064
20130901,,002113.SZ,,,0.300453283
20130901,,000004.SZ,,,0.300111581
20130901,,600535.SH,,,0.298293731
20130901,,000503.SZ,,,0.295154636
20130901,,600733.SH,,,0.292906243
20130901,,002095.SZ,,,0.286085887
20130901,,600890.SH,,,0.285664456
20130901,,600315.SH,,,0.283719037
20130901,,300058.SZ,,,0.282379569
20130901,,600856.SH,,,0.279766694
20130901,,002219.SZ,,,0.279260976
20130901,,600818.SH,,,0.278725644
20130901,,600433.SH,,,0.274850753
20130901,,600275.SH,,,0.273739085
20130901,,002114.SZ,,,0.270643272
20130901,,300133.SZ,,,0.264576938
20130901,,600734.SH,,,0.264401531
20130901,,002071.SZ,,,0.263914037
20130901,,002252.SZ,,,0.262485727
20130901,,002148.SZ,,,0.261793212
20130901,,002353.SZ,,,0.260565366
20130901,,300226.SZ,,,0.260235055
20130901,,002241.SZ,,,0.258840914
20130901,,300315.SZ,,,0.258499213
20130901,,600988.SH,,,0.256895495
20130901,,000691.SZ,,,0.256688197
20130901,,002038.SZ,,,0.256553794
20130901,,002292.SZ,,,0.254478529
20130901,,000710.SZ,,,0.248414472
20130901,,002166.SZ,,,0.248409916
20130901,,002262.SZ,,,0.248357522
20130901,,300228.SZ,,,0.247917867
20130901,,000633.SZ,,,0.245013407
20130901,,600816.SH,,,0.244630701
20130901,,002415.SZ,,,0.244330004
20130901,,002400.SZ,,,0.243680772
20130901,,000697.SZ,,,0.241165852
20130901,,000831.SZ,,,0.240063296
20130901,,000848.SZ,,,0.238063205
20130901,,600637.SH,,,0.23771467
20130901,,600687.SH,,,0.237366135
20130901,,300253.SZ,,,0.233555028
20130901,,600763.SH,,,0.233343173
20130901,,000505.SZ,,,0.23120868
20130901,,300146.SZ,,,0.224304038
20130901,,600111.SH,,,0.221347184
20130901,,300026.SZ,,,0.22013984
20130901,,300212.SZ,,,0.218094189
20130901,,300244.SZ,,,0.216583869
20130901,,300273.SZ,,,0.215766065
20130901,,002198.SZ,,,0.2150166
20130901,,600781.SH,,,0.214813857
20130901,,300024.SZ,,,0.214109953
20130901,,000538.SZ,,,0.213041567
20130901,,000972.SZ,,,0.213034733
20130901,,000408.SZ,,,0.212966393
20130901,,002151.SZ,,,0.21275226
20130901,,600877.SH,,,0.212474343
20130901,,000657.SZ,,,0.211779551
20130901,,600695.SH,,,0.210196336
20130901,,000688.SZ,,,0.209086946
20130901,,300052.SZ,,,0.208993547
20130901,,300017.SZ,,,0.206271328
20130901,,300251.SZ,,,0.204184673
20130901,,300014.SZ,,,0.203603781
20130901,,600086.SH,,,0.203118565
20130901,,600609.SH,,,0.201781375
20130901,,300027.SZ,,,0.201571798
20130901,,300122.SZ,,,0.199892906
20130901,,600392.SH,,,0.199829122
20130901,,600468.SH,,,0.199163944
20130901,,300202.SZ,,,0.197671849
20130901,,000996.SZ,,,0.19761262
20130901,,000803.SZ,,,0.196724197
20130901,,300070.SZ,,,0.196596629
20130901,,600146.SH,,,0.196152417
20130901,,603000.SH,,,0.19569226
20130901,,600614.SH,,,0.195220712
20130901,,300113.SZ,,,0.193749119
20130901,,000622.SZ,,,0.193487148
20130901,,600200.SH,,,0.191969995
20130901,,600406.SH,,,0.191926713
20130901,,000915.SZ,,,0.189133875
20130901,,000977.SZ,,,0.189081481
20130901,,600145.SH,,,0.189045033
20130901,,600213.SH,,,0.18800854
20130901,,000536.SZ,,,0.187140619
20130901,,600436.SH,,,0.185762424
20130901,,600679.SH,,,0.18223379
20130901,,000750.SZ,,,0.182062939
20130901,,000995.SZ,,,0.182019657
20130901,,002294.SZ,,,0.180368101
20130901,,000585.SZ,,,0.179413616
20130901,,000813.SZ,,,0.17929516
20130901,,300347.SZ,,,0.178456853
20130901,,300006.SZ,,,0.178108318
20130901,,600136.SH,,,0.17767094
20130901,,600570.SH,,,0.177108272
20130901,,300287.SZ,,,0.177071824
20130901,,600149.SH,,,0.177003484
20130901,,000628.SZ,,,0.176386144
20130901,,000025.SZ,,,0.176269965
20130901,,300090.SZ,,,0.175345094
20130901,,000963.SZ,,,0.175060343
20130901,,600647.SH,,,0.174884937
20130901,,600867.SH,,,0.174288099
20130901,,000526.SZ,,,0.174151418
20130901,,300326.SZ,,,0.173522688
20130901,,600478.SH,,,0.173306277
20130901,,600562.SH,,,0.172855232
20130901,,300054.SZ,,,0.172725385
20130901,,002022.SZ,,,0.172258394
20130901,,600276.SH,,,0.172167273
20130901,,600844.SH,,,0.171615995
20130901,,002635.SZ,,,0.171016879
20130901,,002223.SZ,,,0.170918925
20130901,,000795.SZ,,,0.170215021
20130901,,600860.SH,,,0.170053282
20130901,,600389.SH,,,0.169508838
20130901,,300015.SZ,,,0.169126133
20130901,,300298.SZ,,,0.168886942
20130901,,600822.SH,,,0.167246777
20130901,,002019.SZ,,,0.167153378
20130901,,000790.SZ,,,0.167103262
20130901,,002030.SZ,,,0.166791175
20130901,,300227.SZ,,,0.166558818
20130901,,002450.SZ,,,0.166390246
20130901,,300051.SZ,,,0.166333295
20130901,,002456.SZ,,,0.166223951
20130901,,600768.SH,,,0.165752403
20130901,,002618.SZ,,,0.164850312
20130901,,002174.SZ,,,0.164483553
20130901,,300168.SZ,,,0.164458495
20130901,,002104.SZ,,,0.164442549
20130901,,000998.SZ,,,0.164219304
20130901,,000676.SZ,,,0.164187412
20130901,,002261.SZ,,,0.163904939
20130901,,000502.SZ,,,0.163396943
20130901,,600280.SH,,,0.162599641
20130901,,600250.SH,,,0.161554035
20130901,,600455.SH,,,0.161027815
20130901,,600305.SH,,,0.16017584
20130901,,002065.SZ,,,0.16005055
20130901,,600490.SH,,,0.159815915
20130901,,600728.SH,,,0.159542554
20130901,,000567.SZ,,,0.159540276
20130901,,600272.SH,,,0.159134791
20130901,,600209.SH,,,0.159030002
20130901,,000788.SZ,,,0.158783978
20130901,,000793.SZ,,,0.157982119
20130901,,300012.SZ,,,0.15767231
20130901,,300262.SZ,,,0.157665476
20130901,,002230.SZ,,,0.157487791
20130901,,002368.SZ,,,0.15723721
20130901,,002642.SZ,,,0.1565857
20130901,,002475.SZ,,,0.156565198
20130901,,000638.SZ,,,0.156253111
20130901,,300182.SZ,,,0.156155157
20130901,,000546.SZ,,,0.156027588
20130901,,002700.SZ,,,0.156004808
20130901,,600331.SH,,,0.156000252
20130901,,600211.SH,,,0.155556041
20130901,,600085.SH,,,0.155549206
20130901,,300009.SZ,,,0.154615223
20130901,,002200.SZ,,,0.15411634
20130901,,000895.SZ,,,0.153685796
20130901,,600179.SH,,,0.153615178
20130901,,000048.SZ,,,0.153239307
20130901,,002698.SZ,,,0.152956834
20130901,,300324.SZ,,,0.152419224
20130901,,600747.SH,,,0.152129917
20130901,,600180.SH,,,0.151467017
20130901,,000519.SZ,,,0.151396398
20130901,,600594.SH,,,0.151107091
20130901,,000862.SZ,,,0.1508679
20130901,,300355.SZ,,,0.150863344
20130901,,002260.SZ,,,0.150831452
20130901,,000409.SZ,,,0.150517087
20130901,,000532.SZ,,,0.150430523
20130901,,600332.SH,,,0.15022778
20130901,,600836.SH,,,0.150141216
20130901,,300071.SZ,,,0.149653722
20130901,,600557.SH,,,0.149289241
20130901,,000038.SZ,,,0.14907283
20130901,,000020.SZ,,,0.149059162
20130901,,300349.SZ,,,0.148665067
20130901,,000010.SZ,,,0.148366648
20130901,,002273.SZ,,,0.146911001
20130901,,600372.SH,,,0.146731038
20130901,,002081.SZ,,,0.146526018
20130901,,300300.SZ,,,0.146423507
20130901,,600692.SH,,,0.146238989
20130901,,002703.SZ,,,0.145995242
20130901,,000737.SZ,,,0.145867673
20130901,,300238.SZ,,,0.145519138
20130901,,300285.SZ,,,0.145500914
20131201,,000971.SZ,,,9.680085225
20131201,,000035.SZ,,,9.477512292
20131201,,000892.SZ,,,8.968245279
20131201,,000673.SZ,,,4.42556783
20131201,,600892.SH,,,3.831045152
20131201,,600771.SH,,,2.431915341
20131201,,600766.SH,,,1.743206231
20131201,,600538.SH,,,1.652740317
20131201,,600681.SH,,,1.530359489
20131201,,600610.SH,,,1.349576253
20131201,,600870.SH,,,1.325607205
20131201,,600083.SH,,,1.18181197
20131201,,600645.SH,,,1.051304297
20131201,,600751.SH,,,1.048101947
20131201,,600338.SH,,,0.935770134
20131201,,600800.SH,,,0.922945494
20131201,,600793.SH,,,0.854221651
20131201,,600217.SH,,,0.852204227
20131201,,600678.SH,,,0.765245468
20131201,,600715.SH,,,0.737925478
20131201,,600876.SH,,,0.688691965
20131201,,000557.SZ,,,0.67238303
20131201,,000605.SZ,,,0.557778521
20131201,,600076.SH,,,0.530090861
20131201,,000156.SZ,,,0.502031721
20131201,,000068.SZ,,,0.466906836
20131201,,000613.SZ,,,0.446757367
20131201,,600671.SH,,,0.437999959
20131201,,300104.SZ,,,0.434799514
20131201,,600259.SH,,,0.423790364
20131201,,000760.SZ,,,0.38450109
20131201,,000049.SZ,,,0.376520933
20131201,,002174.SZ,,,0.375918944
20131201,,600656.SH,,,0.368575066
20131201,,300315.SZ,,,0.345040365
20131201,,000670.SZ,,,0.344691745
20131201,,000757.SZ,,,0.334379834
20131201,,000603.SZ,,,0.333360645
20131201,,000681.SZ,,,0.33089173
20131201,,000503.SZ,,,0.322362925
20131201,,000034.SZ,,,0.31379602
20131201,,600753.SH,,,0.301601943
20131201,,600848.SH,,,0.286759879
20131201,,600733.SH,,,0.270435704
20131201,,000902.SZ,,,0.269309833
20131201,,300202.SZ,,,0.267669605
20131201,,000018.SZ,,,0.265956986
20131201,,002252.SZ,,,0.262552703
20131201,,600890.SH,,,0.261232519
20131201,,000004.SZ,,,0.255448858
20131201,,000820.SZ,,,0.255363132
20131201,,600734.SH,,,0.254416333
20131201,,300244.SZ,,,0.250937754
20131201,,002236.SZ,,,0.250693911
20131201,,600817.SH,,,0.250320526
20131201,,600637.SH,,,0.250255755
20131201,,000661.SZ,,,0.250124308
20131201,,000526.SZ,,,0.245131232
20131201,,300253.SZ,,,0.243795809
20131201,,002653.SZ,,,0.240742051
20131201,,000403.SZ,,,0.239844783
20131201,,600856.SH,,,0.239351381
20131201,,002113.SZ,,,0.237236801
20131201,,002353.SZ,,,0.233895384
20131201,,300273.SZ,,,0.233843948
20131201,,300017.SZ,,,0.233100988
20131201,,600419.SH,,,0.231931302
20131201,,600535.SH,,,0.227978371
20131201,,002219.SZ,,,0.226242891
20131201,,002292.SZ,,,0.226220031
20131201,,300288.SZ,,,0.225061775
20131201,,300228.SZ,,,0.22437406
20131201,,600275.SH,,,0.223663485
20131201,,000710.SZ,,,0.219782945
20131201,,000691.SZ,,,0.218460857
20131201,,300027.SZ,,,0.217544539
20131201,,300146.SZ,,,0.216593931
20131201,,002681.SZ,,,0.213115352
20131201,,000972.SZ,,,0.212456212
20131201,,000007.SZ,,,0.210294007
20131201,,600763.SH,,,0.209337683
20131201,,600818.SH,,,0.208505187
20131201,,600877.SH,,,0.207838427
20131201,,300133.SZ,,,0.207417416
20131201,,000848.SZ,,,0.20734693
20131201,,002166.SZ,,,0.206146763
20131201,,002095.SZ,,,0.205076138
20131201,,000505.SZ,,,0.202611034
20131201,,002153.SZ,,,0.201885218
20131201,,002148.SZ,,,0.201767107
20131201,,000977.SZ,,,0.199561086
20131201,,300226.SZ,,,0.199201036
20131201,,002151.SZ,,,0.196819752
20131201,,300251.SZ,,,0.194705172
20131201,,002262.SZ,,,0.193133525
20131201,,600781.SH,,,0.192979218
20131201,,000803.SZ,,,0.192525822
20131201,,002415.SZ,,,0.192240068
20131201,,603000.SH,,,0.19204004
20131201,,002241.SZ,,,0.191359945
20131201,,002400.SZ,,,0.18959208
20131201,,002198.SZ,,,0.189003427
20131201,,300347.SZ,,,0.18889484
20131201,,300070.SZ,,,0.187355579
20131201,,300326.SZ,,,0.186970763
20131201,,000633.SZ,,,0.186686914
20131201,,000831.SZ,,,0.18635925
20131201,,002030.SZ,,,0.185648675
20131201,,300014.SZ,,,0.185597239
20131201,,600149.SH,,,0.184682826
20131201,,600695.SH,,,0.184339921
20131201,,300212.SZ,,,0.18393034
20131201,,002071.SZ,,,0.183492184
20131201,,002268.SZ,,,0.183143564
20131201,,300045.SZ,,,0.183050218
20131201,,600372.SH,,,0.181244253
20131201,,000408.SZ,,,0.180238398
20131201,,600816.SH,,,0.179571639
20131201,,300191.SZ,,,0.179459243
20131201,,600250.SH,,,0.178422908
20131201,,300052.SZ,,,0.178346707
20131201,,000995.SZ,,,0.178260981
20131201,,300071.SZ,,,0.17716559
20131201,,300298.SZ,,,0.176011144
20131201,,000697.SZ,,,0.175893032
20131201,,600213.SH,,,0.175563463
20131201,,002223.SZ,,,0.173740352
20131201,,002038.SZ,,,0.173563184
20131201,,300113.SZ,,,0.172774503
20131201,,300262.SZ,,,0.172681157
20131201,,002703.SZ,,,0.17109046
20131201,,000750.SZ,,,0.170387505
20131201,,600570.SH,,,0.168551059
20131201,,600433.SH,,,0.168103378
20131201,,000998.SZ,,,0.168000506
20131201,,300024.SZ,,,0.16684987
20131201,,600392.SH,,,0.166320272
20131201,,002041.SZ,,,0.16617549
20131201,,600647.SH,,,0.166057379
20131201,,600315.SH,,,0.165849731
20131201,,600562.SH,,,0.164834352
20131201,,600146.SH,,,0.164106631
20131201,,300015.SZ,,,0.163876123
20131201,,600119.SH,,,0.163407486
20131201,,600478.SH,,,0.162557844
20131201,,000538.SZ,,,0.162420683
20131201,,600136.SH,,,0.161946331
20131201,,600111.SH,,,0.161673912
20131201,,600145.SH,,,0.161654862
20131201,,000025.SZ,,,0.161372918
20131201,,300334.SZ,,,0.161182415
20131201,,300026.SZ,,,0.161054778
20131201,,600609.SH,,,0.161005248
20131201,,600768.SH,,,0.160542326
20131201,,600988.SH,,,0.159803176
